,X,Y,method,covar,alternative,n,r,CI95%,p-unc,marker,stage,system,ci_low,ci_high,p-fdr
2784,SDhhmm,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,564,-0.0567873705518022,[-0.14  0.03],0.17884504641610321,^,Wake,Liver,-0.14,0.03,0.41681876854727706
2785,SDhhmm,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,563,0.006175076445137367,[-0.08  0.09],0.8839730482119947,^,Wake,Liver,-0.08,0.09,0.9564808285024475
2786,SDhhmm,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,538,-0.02228839656565087,[-0.11  0.06],0.6066417928747034,^,Wake,Vascular,-0.11,0.06,0.8158700821912513
2787,SDhhmm,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,653,-0.022213528749351584,[-0.1   0.05],0.5715622887946374,^,Wake,Nutrition,-0.1,0.05,0.7916589632765767
2788,SDhhmm,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.16625445039562115,[0.09 0.24],2.0126154125698352e-05,^,Wake,Nutrition,0.09,0.24,0.00018391374510823343
2789,SDhhmm,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.14952132484369277,[-0.22 -0.07],0.00012855720100910138,^,Wake,Nutrition,-0.22,-0.07,0.0010430620135686132
2790,SDhhmm,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.08698989804749403,[-0.16 -0.01],0.026455145033473515,^,Wake,Nutrition,-0.16,-0.01,0.10605504227599279
2791,SDhhmm,Average width (FI),pearson,"['age', 'gender']",two-sided,345,-0.018565552251806058,[-0.12  0.09],0.7318894637951446,^,Wake,Vascular,-0.12,0.09,0.8847875299510123
2792,SDhhmm,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,345,-0.04062730659876817,[-0.15  0.07],0.4532599708014058,^,Wake,Vascular,-0.15,0.07,0.7086103460570365
2793,SDhhmm,Vessel density (FI),pearson,"['age', 'gender']",two-sided,345,-0.06132420421506315,[-0.17  0.04],0.25735684298416966,^,Wake,Vascular,-0.17,0.04,0.5249654053807113
2798,SDwsh,Waist circumference,pearson,"['age', 'gender']",two-sided,653,0.023742104945829852,[-0.05  0.1 ],0.5453824840240911,^,Wake,Anthropometry and body composition,-0.05,0.1,0.7735396193579217
2799,SDwsh,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,653,0.031454104252653686,[-0.05  0.11],0.42301703237555777,^,Wake,Vascular,-0.05,0.11,0.686233249173499
2800,SDwsh,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,653,0.010478892723519127,[-0.07  0.09],0.789577479830697,^,Wake,Vascular,-0.07,0.09,0.9170909206320772
2801,SDwsh,BMI,pearson,"['age', 'gender']",two-sided,653,0.013578727469102927,[-0.06  0.09],0.7294875429536525,^,Wake,Anthropometry and body composition,-0.06,0.09,0.8829098387755583
2802,SDwsh,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,250,0.07667033793236654,[-0.05  0.2 ],0.2289463419695406,^,Wake,Lipids,-0.05,0.2,0.4890675892210415
2803,SDwsh,WBC (BT),pearson,"['age', 'gender']",two-sided,296,0.024266949188225452,[-0.09  0.14],0.6785958581085825,^,Wake,Inflammatory markers,-0.09,0.14,0.8563769846564904
2804,SDwsh,GGT (BT),pearson,"['age', 'gender']",two-sided,95,0.0019303229430013152,[-0.2   0.21],0.9853487852511712,^,Wake,Liver,-0.2,0.21,0.9926639209991384
2805,SDwsh,CRP (BT),pearson,"['age', 'gender']",two-sided,90,-0.014062560929407745,[-0.22  0.2 ],0.8965357938164387,^,Wake,Inflammatory markers,-0.22,0.2,0.9618736142054272
2806,SDwsh,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,220,0.06605919659480734,[-0.07  0.2 ],0.33164500522089024,^,Wake,Liver,-0.07,0.2,0.6006570197994636
2807,SDwsh,HbA1C (BT),pearson,"['age', 'gender']",two-sided,166,0.13143550050178268,[-0.02  0.28],0.09342383228765427,^,Wake,HbA1C,-0.02,0.28,0.26856723089440293
2808,SDwsh,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,257,0.09775551275509645,[-0.03  0.22],0.11944852031439443,^,Wake,Lipids,-0.03,0.22,0.3184511631957431
2809,SDwsh,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,259,0.06375039196512096,[-0.06  0.18],0.30865395814225804,^,Wake,Lipids,-0.06,0.18,0.580115541826931
2810,SDwsh,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,132,0.021301814827533152,[-0.15  0.19],0.8098964725825505,^,Wake,Lipids,-0.15,0.19,0.9247198260786883
2811,SDwsh,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,257,0.10144127564506086,[-0.02  0.22],0.10607266361409792,^,Wake,Liver,-0.02,0.22,0.2943570644669343
2812,SDwsh,eGFR (BT),pearson,"['age', 'gender']",two-sided,288,-0.1384764514228318,[-0.25 -0.02],0.019134934814733218,^,Wake,Vascular,-0.25,-0.02,0.08243208426537453
2813,SDwsh,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,653,-0.05523787741582061,[-0.13  0.02],0.1592067932118528,^,Wake,Sleep,-0.13,0.02,0.38769604017673265
2814,SDwsh,AHI (SM),pearson,"['age', 'gender']",two-sided,645,-0.04621283403053305,[-0.12  0.03],0.24192672459545825,^,Wake,Sleep,-0.12,0.03,0.5060417191152784
2815,SDwsh,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,653,0.052642975947219985,[-0.02  0.13],0.179752071249448,^,Wake,Sleep,-0.02,0.13,0.41781120856743686
2816,SDwsh,ODI (SM),pearson,"['age', 'gender']",two-sided,641,-0.06631278881293974,[-0.14  0.01],0.09396440301990563,^,Wake,Sleep,-0.14,0.01,0.26986178814394063
2817,SDwsh,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,646,-0.003550104692157728,[-0.08  0.07],0.9283533171407805,^,Wake,Sleep,-0.08,0.07,0.9722041811784559
2818,SDwsh,RDI (SM),pearson,"['age', 'gender']",two-sided,645,-0.06738898108599059,[-0.14  0.01],0.08774239355501,^,Wake,Sleep,-0.14,0.01,0.2563324608270152
2819,SDwsh,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,554,0.004056081555416564,[-0.08  0.09],0.9242507220260254,^,Wake,Anthropometry and body composition,-0.08,0.09,0.9718301250259846
2820,SDwsh,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,563,-0.0048802147729212625,[-0.09  0.08],0.9081812650935674,^,Wake,Anthropometry and body composition,-0.09,0.08,0.9649886480044638
2821,SDwsh,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,563,0.0023188773046196594,[-0.08  0.09],0.9562968482767531,^,Wake,Anthropometry and body composition,-0.08,0.09,0.9806875670595533
2822,SDwsh,vat/fat,pearson,"['age', 'gender']",two-sided,554,0.022304697000385832,[-0.06  0.11],0.6010307234325113,^,Wake,vat/fat,-0.06,0.11,0.8117429128618241
2823,SDwsh,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,564,-0.018427209636899564,[-0.1   0.06],0.6629022079482774,^,Wake,Liver,-0.1,0.06,0.847808034271178
2824,SDwsh,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,558,-0.06503421441066888,[-0.15  0.02],0.12560765004933017,^,Wake,Liver,-0.15,0.02,0.32984228829984796
2825,SDwsh,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,564,-0.03313832939532094,[-0.12  0.05],0.4330041137696661,^,Wake,Liver,-0.12,0.05,0.696022259130005
2826,SDwsh,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,563,0.030646529214397204,[-0.05  0.11],0.46880324725558187,^,Wake,Liver,-0.05,0.11,0.7194413418443026
2827,SDwsh,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,538,-0.02919109513907232,[-0.11  0.06],0.50006424862193,^,Wake,Vascular,-0.11,0.06,0.7432302634488127
2828,SDwsh,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,653,0.0776230495028858,[0.   0.15],0.047736071062868396,^,Wake,Nutrition,0.0,0.15,0.1654606601080777
2829,SDwsh,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,0.2610463671352124,[0.19 0.33],1.3296878582462263e-11,^,Wake,Nutrition,0.19,0.33,2.8527848595100856e-10
2830,SDwsh,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.24321369621031244,[-0.31 -0.17],3.2104262197268235e-10,^,Wake,Nutrition,-0.31,-0.17,5.549743159451337e-09
2831,SDwsh,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,653,-0.12614545128807478,[-0.2  -0.05],0.0012585372298245473,^,Wake,Nutrition,-0.2,-0.05,0.008341074583012996
2832,SDwsh,Average width (FI),pearson,"['age', 'gender']",two-sided,345,0.044201969149020214,[-0.06  0.15],0.4144758402208599,^,Wake,Vascular,-0.06,0.15,0.6804210057216611
2833,SDwsh,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,345,-0.004525935623391552,[-0.11  0.1 ],0.9334413010104509,^,Wake,Vascular,-0.11,0.1,0.9732294520379137
2834,SDwsh,Vessel density (FI),pearson,"['age', 'gender']",two-sided,345,-3.941197500556199e-05,[-0.11  0.11],0.9994197341470179,^,Wake,Vascular,-0.11,0.11,0.9994197341470179
2838,SDdm,Waist circumference,pearson,"['age', 'gender']",two-sided,130,-0.09917277196725242,[-0.27  0.08],0.26538504001876,^,Wake,Anthropometry and body composition,-0.27,0.08,0.5336797850938382
2839,SDdm,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,130,-0.2188044757216441,[-0.38 -0.05],0.013088562857130396,^,Wake,Vascular,-0.38,-0.05,0.06129829093054684
2840,SDdm,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,130,-0.1707632352746116,[-0.33  0.  ],0.05395555197238456,^,Wake,Vascular,-0.33,0.0,0.18078440500376752
2841,SDdm,BMI,pearson,"['age', 'gender']",two-sided,130,-0.0916742185209117,[-0.26  0.08],0.30339982511461433,^,Wake,Anthropometry and body composition,-0.26,0.08,0.5752197871890069
2842,SDdm,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,53,0.12158691784806387,[-0.16  0.38],0.3953597241315061,^,Wake,Lipids,-0.16,0.38,0.665017843999323
2843,SDdm,WBC (BT),pearson,"['age', 'gender']",two-sided,60,-0.04913266231781811,[-0.3   0.21],0.7141717884545458,^,Wake,Inflammatory markers,-0.3,0.21,0.8770373829724124
2844,SDdm,GGT (BT),pearson,"['age', 'gender']",two-sided,21,0.08146874592777625,[-0.39  0.52],0.7402234821757332,^,Wake,Liver,-0.39,0.52,0.8885199814387821
2845,SDdm,CRP (BT),pearson,"['age', 'gender']",two-sided,19,-0.5028959761778791,[-0.79 -0.03],0.03962931058657394,^,Wake,Inflammatory markers,-0.79,-0.03,0.1439811900026261
2846,SDdm,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,46,0.21427178502845246,[-0.09  0.48],0.1625087861463077,^,Wake,Liver,-0.09,0.48,0.3924932220490525
2847,SDdm,HbA1C (BT),pearson,"['age', 'gender']",two-sided,35,-0.19449197961248121,[-0.5   0.16],0.2781034185641863,^,Wake,HbA1C,-0.5,0.16,0.5481431358472201
2848,SDdm,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,54,-0.28131361865058424,[-0.51 -0.01],0.04335545123786055,^,Wake,Lipids,-0.51,-0.01,0.15375211647074155
2849,SDdm,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,55,-0.220946328222014,[-0.46  0.05],0.11186261173341094,^,Wake,Lipids,-0.46,0.05,0.3047964113339403
2850,SDdm,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,26,0.01993064061928209,[-0.39  0.42],0.9263514201439941,^,Wake,Lipids,-0.39,0.42,0.9718301250259846
2851,SDdm,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,54,-0.09736334548813765,[-0.36  0.18],0.49229453811441126,^,Wake,Liver,-0.36,0.18,0.7362615614196786
2852,SDdm,eGFR (BT),pearson,"['age', 'gender']",two-sided,59,0.1968452444059828,[-0.07  0.44],0.14220580637096367,^,Wake,Vascular,-0.07,0.44,0.3580904707267667
2853,SDdm,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,130,-0.09688525970636234,[-0.27  0.08],0.2766213841172038,^,Wake,Sleep,-0.27,0.08,0.5470165520017194
2854,SDdm,AHI (SM),pearson,"['age', 'gender']",two-sided,129,-0.125356013427802,[-0.29  0.05],0.16023889757704554,^,Wake,Sleep,-0.29,0.05,0.38898780681941114
2855,SDdm,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,130,0.023753430871289827,[-0.15  0.2 ],0.7901308730081665,^,Wake,Sleep,-0.15,0.2,0.9171610693042497
2856,SDdm,ODI (SM),pearson,"['age', 'gender']",two-sided,128,-0.09401190586936434,[-0.26  0.08],0.29506039926266353,^,Wake,Sleep,-0.26,0.08,0.5661151764630831
2857,SDdm,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,129,-0.08008613439276188,[-0.25  0.1 ],0.37076568623902395,^,Wake,Sleep,-0.25,0.1,0.6392778451894037
2858,SDdm,RDI (SM),pearson,"['age', 'gender']",two-sided,129,-0.09631890038161639,[-0.27  0.08],0.2813760090537257,^,Wake,Sleep,-0.27,0.08,0.5507785709136758
2859,SDdm,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,116,-0.2346240151943884,[-0.4  -0.05],0.011982170360087351,^,Wake,Anthropometry and body composition,-0.4,-0.05,0.05670376696996873
2860,SDdm,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,119,-0.11034014891807747,[-0.29  0.07],0.23628758307059133,^,Wake,Anthropometry and body composition,-0.29,0.07,0.49870940652209217
2861,SDdm,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,119,-0.10106798915266746,[-0.28  0.08],0.27824996216716663,^,Wake,Anthropometry and body composition,-0.28,0.08,0.5482180742807189
2862,SDdm,vat/fat,pearson,"['age', 'gender']",two-sided,116,-0.25044907465712385,[-0.42 -0.07],0.007197432725317165,^,Wake,vat/fat,-0.42,-0.07,0.03695556598765926
2863,SDdm,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,117,-0.22495699559453958,[-0.39 -0.04],0.01564438204949457,^,Wake,Liver,-0.39,-0.04,0.07112035658681451
2864,SDdm,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,117,-0.08556309099330892,[-0.26  0.1 ],0.36324087132430216,^,Wake,Liver,-0.26,0.1,0.6305313238082226
2865,SDdm,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,117,-0.056873004732154654,[-0.24  0.13],0.5460289493116331,^,Wake,Liver,-0.24,0.13,0.7740520075381419
2866,SDdm,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,116,-0.09448662711769035,[-0.27  0.09],0.3173287478909146,^,Wake,Liver,-0.27,0.09,0.587327629474944
2867,SDdm,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,111,-0.08094404424739647,[-0.27  0.11],0.40275449991236534,^,Wake,Vascular,-0.27,0.11,0.6712053732009714
2868,SDdm,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,130,0.012776092804819252,[-0.16  0.19],0.886185245750351,^,Wake,Nutrition,-0.16,0.19,0.9576375699647431
2869,SDdm,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,130,-0.02758714807849274,[-0.2   0.15],0.7572378264322943,^,Wake,Nutrition,-0.2,0.15,0.8974425593612431
2870,SDdm,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,130,0.01312663051921764,[-0.16  0.19],0.8830843926039995,^,Wake,Nutrition,-0.16,0.19,0.9563811019661831
2871,SDdm,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,130,0.05001556346175213,[-0.12  0.22],0.5750282432857747,^,Wake,Nutrition,-0.12,0.22,0.7945655751083808
2872,SDdm,Average width (FI),pearson,"['age', 'gender']",two-sided,75,-0.0035073123179260603,[-0.23  0.23],0.9765062097510699,^,Wake,Vascular,-0.23,0.23,0.9905579716929186
2873,SDdm,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,75,0.08071556753910503,[-0.15  0.31],0.4972392233608728,^,Wake,Vascular,-0.15,0.31,0.7407868120523708
2874,SDdm,Vessel density (FI),pearson,"['age', 'gender']",two-sided,75,0.051004832459489904,[-0.18  0.28],0.668255810486857,^,Wake,Vascular,-0.18,0.28,0.8503968458005936
2877,SDb,Waist circumference,pearson,"['age', 'gender']",two-sided,30,-0.04479049927971943,[-0.41  0.33],0.8209551882898452,^,Wake,Anthropometry and body composition,-0.41,0.33,0.9288226026999736
2878,SDb,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,30,-0.03281058826125132,[-0.4   0.34],0.8683568224447478,^,Wake,Vascular,-0.4,0.34,0.9486568102384746
2879,SDb,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,30,0.050558492925469864,[-0.33  0.42],0.7983397860487145,^,Wake,Vascular,-0.33,0.42,0.9212196971372025
2880,SDb,BMI,pearson,"['age', 'gender']",two-sided,30,0.023265496043485132,[-0.35  0.39],0.9064541495678731,^,Wake,Anthropometry and body composition,-0.35,0.39,0.9647515929126321
2881,SDb,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,12,0.0953842849202134,[-0.57  0.68],0.7932348961119094,^,Wake,Lipids,-0.57,0.68,0.9192312160750377
2882,SDb,WBC (BT),pearson,"['age', 'gender']",two-sided,12,0.2443999033102832,[-0.46  0.76],0.4961808581794058,^,Wake,Inflammatory markers,-0.46,0.76,0.7397060418011027
2885,SDb,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,10,-0.180478175642721,[-0.79  0.6 ],0.668879868480184,^,Wake,Liver,-0.79,0.6,0.8504755038909514
2886,SDb,HbA1C (BT),pearson,"['age', 'gender']",two-sided,8,0.5794784645178767,[-0.44  0.95],0.2280753729873322,^,Wake,HbA1C,-0.44,0.95,0.4885529299823359
2887,SDb,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,12,0.529058098230004,[-0.15  0.87],0.1158440111719848,^,Wake,Lipids,-0.15,0.87,0.3128364640008063
2888,SDb,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,12,0.22322522719066792,[-0.47  0.75],0.5353079795592669,^,Wake,Lipids,-0.47,0.75,0.7654509254604058
2889,SDb,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,5,-0.8572894282466225,[-1.  1.],0.3442934572426505,^,Wake,Lipids,-1.0,1.0,0.6112617428632517
2890,SDb,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,11,0.3348373819891777,[-0.42  0.82],0.3784339036774299,^,Wake,Liver,-0.42,0.82,0.6481979265260672
2891,SDb,eGFR (BT),pearson,"['age', 'gender']",two-sided,13,-0.29449987657830523,[-0.76  0.37],0.3793466892602765,^,Wake,Vascular,-0.76,0.37,0.6487378164161502
2892,SDb,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,30,-0.02183746673923622,[-0.39  0.35],0.9121733721360785,^,Wake,Sleep,-0.39,0.35,0.9659252591733108
2893,SDb,AHI (SM),pearson,"['age', 'gender']",two-sided,30,-0.19279059163758155,[-0.53  0.19],0.3256553934273274,^,Wake,Sleep,-0.53,0.19,0.5951708671796407
2894,SDb,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,30,0.1885837174168707,[-0.2   0.52],0.3365241347058442,^,Wake,Sleep,-0.2,0.52,0.6044516886774727
2895,SDb,ODI (SM),pearson,"['age', 'gender']",two-sided,30,-0.135408059101108,[-0.48  0.25],0.4920705250785272,^,Wake,Sleep,-0.48,0.25,0.7362615614196786
2896,SDb,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,30,-0.2131005136101355,[-0.54  0.17],0.2762519375215104,^,Wake,Sleep,-0.54,0.17,0.5470165520017194
2897,SDb,RDI (SM),pearson,"['age', 'gender']",two-sided,30,-0.14837142282647023,[-0.49  0.24],0.45115049626220105,^,Wake,Sleep,-0.49,0.24,0.7072465003526099
2898,SDb,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,27,-0.15882656150564844,[-0.52  0.25],0.4482659258556949,^,Wake,Anthropometry and body composition,-0.52,0.25,0.7072068130794634
2899,SDb,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,28,0.04639831834874038,[-0.35  0.43],0.8219238381949765,^,Wake,Anthropometry and body composition,-0.35,0.43,0.9288226026999736
2900,SDb,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,28,-0.07436316182456985,[-0.45  0.32],0.7180760873041728,^,Wake,Anthropometry and body composition,-0.45,0.32,0.8786678225871151
2901,SDb,vat/fat,pearson,"['age', 'gender']",two-sided,27,-0.13369617016014723,[-0.5   0.28],0.5240417988095157,^,Wake,vat/fat,-0.5,0.28,0.7579266943613246
2902,SDb,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,28,-0.12223699675388836,[-0.49  0.28],0.5519286267618073,^,Wake,Liver,-0.49,0.28,0.7779456208940768
2903,SDb,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,28,-0.19370650576651982,[-0.54  0.21],0.3430486753697073,^,Wake,Liver,-0.54,0.21,0.6101056252531939
2904,SDb,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,28,0.025892904480531453,[-0.37  0.41],0.9000835326565151,^,Wake,Liver,-0.37,0.41,0.9621215863061849
2905,SDb,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,28,0.2887950214752863,[-0.11  0.61],0.15247431508804363,^,Wake,Liver,-0.11,0.61,0.3751725214407141
2906,SDb,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,27,0.06329000784727089,[-0.34  0.45],0.7637574145605226,^,Wake,Vascular,-0.34,0.45,0.9013946112299382
2907,SDb,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,30,-0.02557638832872173,[-0.39  0.35],0.8972088652163711,^,Wake,Nutrition,-0.39,0.35,0.9618736142054272
2908,SDb,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,30,-0.033424706021248696,[-0.4   0.34],0.8659146050703335,^,Wake,Nutrition,-0.4,0.34,0.9474268244954183
2909,SDb,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,30,-0.038445849817933295,[-0.41  0.34],0.8459936741640356,^,Wake,Nutrition,-0.41,0.34,0.9403276925329124
